id,crop,category,intent,question,answer,region,soil,timestamp,crop1,crop2
canola_Climate_1383,canola,oilseed,Climate,Climate requirements for canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Punjab,,2026-02-12T19:42:49.205042,,
canola_Climate_1384,canola,oilseed,Climate,Temperature range for canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Punjab,,2026-02-12T19:42:49.205042,,
canola_Climate_1385,canola,oilseed,Climate,Best climate for canola cultivation,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Punjab,,2026-02-12T19:42:49.205042,,
canola_Climate_1386,canola,oilseed,Climate,Effect of temperature on canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Punjab,,2026-02-12T19:42:49.205042,,
canola_Water_1387,canola,oilseed,Water,Water requirement of canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.205042,,
canola_Water_1388,canola,oilseed,Water,How much water does canola need?,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.205042,,
canola_Water_1389,canola,oilseed,Water,Drought tolerance of canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.205042,,
canola_Water_1390,canola,oilseed,Water,Water stress symptoms in canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.205042,,
canola_Water_1391,canola,oilseed,Water,Critical stages for water in canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.205042,,
canola_Storage_1392,canola,oilseed,Storage,How to store canola after harvest?,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.205042,,
canola_Storage_1393,canola,oilseed,Storage,Storage methods for canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.205042,,
canola_Storage_1394,canola,oilseed,Storage,Post-harvest management of canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.205042,,
canola_Storage_1395,canola,oilseed,Storage,How long can canola be stored?,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.205042,,
canola_Storage_1396,canola,oilseed,Storage,Storage pests of canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.205042,,
canola_Organic_1397,canola,oilseed,Organic,How to grow organic canola?,"🌿 **ORGANIC CANOLA FARMING GUIDE** 🌿

**Soil Preparation:**
• Apply well-decomposed FYM (15-20 tons/acre)
• Green manuring with dhaincha/sunn hemp
• Vermicompost (2-3 tons/acre)

**Organic Nutrient Management:**
• Neem cake: 250-500 kg/acre
• Poultry manure: 4-5 tons/acre
• Bone meal: 100-200 kg/acre
• Biofertilizers: Rhizobium, Azotobacter, PSB

**Organic Pest Management:**
• Neem oil (5 ml/L water)
• Garlic-chili extract
• Yellow sticky traps
• Pheromone traps

**Certification Process:**
• Conversion period: 3 years
• No synthetic inputs during this period
• Apply to Organic Certification Body
• Maintain farm records
• Annual inspection required

**Market Premium:** Organic produce fetches 20-50% higher prices in export and niche domestic markets.",Sindh,,2026-02-12T19:42:49.205042,,
canola_Organic_1398,canola,oilseed,Organic,Organic farming for canola,"🌿 **ORGANIC CANOLA FARMING GUIDE** 🌿

**Soil Preparation:**
• Apply well-decomposed FYM (15-20 tons/acre)
• Green manuring with dhaincha/sunn hemp
• Vermicompost (2-3 tons/acre)

**Organic Nutrient Management:**
• Neem cake: 250-500 kg/acre
• Poultry manure: 4-5 tons/acre
• Bone meal: 100-200 kg/acre
• Biofertilizers: Rhizobium, Azotobacter, PSB

**Organic Pest Management:**
• Neem oil (5 ml/L water)
• Garlic-chili extract
• Yellow sticky traps
• Pheromone traps

**Certification Process:**
• Conversion period: 3 years
• No synthetic inputs during this period
• Apply to Organic Certification Body
• Maintain farm records
• Annual inspection required

**Market Premium:** Organic produce fetches 20-50% higher prices in export and niche domestic markets.",Punjab,,2026-02-12T19:42:49.206042,,
canola_Organic_1399,canola,oilseed,Organic,Organic fertilizers for canola,"🌿 **ORGANIC CANOLA FARMING GUIDE** 🌿

**Soil Preparation:**
• Apply well-decomposed FYM (15-20 tons/acre)
• Green manuring with dhaincha/sunn hemp
• Vermicompost (2-3 tons/acre)

**Organic Nutrient Management:**
• Neem cake: 250-500 kg/acre
• Poultry manure: 4-5 tons/acre
• Bone meal: 100-200 kg/acre
• Biofertilizers: Rhizobium, Azotobacter, PSB

**Organic Pest Management:**
• Neem oil (5 ml/L water)
• Garlic-chili extract
• Yellow sticky traps
• Pheromone traps

**Certification Process:**
• Conversion period: 3 years
• No synthetic inputs during this period
• Apply to Organic Certification Body
• Maintain farm records
• Annual inspection required

**Market Premium:** Organic produce fetches 20-50% higher prices in export and niche domestic markets.",Punjab,,2026-02-12T19:42:49.206042,,
canola_Organic_1400,canola,oilseed,Organic,Organic pest control for canola,"🌿 **ORGANIC CANOLA FARMING GUIDE** 🌿

**Soil Preparation:**
• Apply well-decomposed FYM (15-20 tons/acre)
• Green manuring with dhaincha/sunn hemp
• Vermicompost (2-3 tons/acre)

**Organic Nutrient Management:**
• Neem cake: 250-500 kg/acre
• Poultry manure: 4-5 tons/acre
• Bone meal: 100-200 kg/acre
• Biofertilizers: Rhizobium, Azotobacter, PSB

**Organic Pest Management:**
• Neem oil (5 ml/L water)
• Garlic-chili extract
• Yellow sticky traps
• Pheromone traps

**Certification Process:**
• Conversion period: 3 years
• No synthetic inputs during this period
• Apply to Organic Certification Body
• Maintain farm records
• Annual inspection required

**Market Premium:** Organic produce fetches 20-50% higher prices in export and niche domestic markets.",Punjab,,2026-02-12T19:42:49.206042,,
canola_Organic_1401,canola,oilseed,Organic,Certified organic canola production,"🌿 **ORGANIC CANOLA FARMING GUIDE** 🌿

**Soil Preparation:**
• Apply well-decomposed FYM (15-20 tons/acre)
• Green manuring with dhaincha/sunn hemp
• Vermicompost (2-3 tons/acre)

**Organic Nutrient Management:**
• Neem cake: 250-500 kg/acre
• Poultry manure: 4-5 tons/acre
• Bone meal: 100-200 kg/acre
• Biofertilizers: Rhizobium, Azotobacter, PSB

**Organic Pest Management:**
• Neem oil (5 ml/L water)
• Garlic-chili extract
• Yellow sticky traps
• Pheromone traps

**Certification Process:**
• Conversion period: 3 years
• No synthetic inputs during this period
• Apply to Organic Certification Body
• Maintain farm records
• Annual inspection required

**Market Premium:** Organic produce fetches 20-50% higher prices in export and niche domestic markets.",Sindh,,2026-02-12T19:42:49.206042,,
canola_SeedRate_1402,canola,oilseed,SeedRate,Seed rate for canola per acre,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.206042,,
canola_SeedRate_1403,canola,oilseed,SeedRate,How much seed for canola?,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.206042,,
canola_SeedRate_1404,canola,oilseed,SeedRate,Seed quantity for canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.206042,,
canola_SeedRate_1405,canola,oilseed,SeedRate,Planting density for canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.206042,,
canola_SeedRate_1406,canola,oilseed,SeedRate,How many seeds per acre for canola?,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.206042,,
canola_Spacing_1407,canola,oilseed,Spacing,Plant spacing for canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.207042,,
canola_Spacing_1408,canola,oilseed,Spacing,Row spacing for canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.208042,,
canola_Spacing_1409,canola,oilseed,Spacing,Plant population for canola per acre,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.208042,,
canola_Spacing_1410,canola,oilseed,Spacing,Distance between plants for canola,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.208042,,
canola_Spacing_1411,canola,oilseed,Spacing,How much space for canola?,"I have information about Canola. What specific aspect would you like to know? (cultivation, sowing time, harvest, fertilizer, irrigation, pests, diseases, varieties, yield, profit, etc.)",Sindh,,2026-02-12T19:42:49.209042,,
canola_Regions_1412,canola,oilseed,Regions,Where is canola grown in Pakistan?,"📍 **CANOLA GROWING REGIONS IN PAKISTAN** 📍

**Major Provinces:**
• Punjab, Sindh

**Key Districts:**
• Sahiwal, Okara, Pakpattan, Bahawalnagar

**Best Regions:**
• Canola is grown across Pakistan with suitable agro-climatic conditions

**Climate Suitability:** Canola thrives in 10-25°C temperature with 3-4 irrigations water availability.",Sindh,,2026-02-12T19:42:49.210042,,
canola_Regions_1413,canola,oilseed,Regions,Major canola producing areas in Pakistan,"📍 **CANOLA GROWING REGIONS IN PAKISTAN** 📍

**Major Provinces:**
• Punjab, Sindh

**Key Districts:**
• Sahiwal, Okara, Pakpattan, Bahawalnagar

**Best Regions:**
• Canola is grown across Pakistan with suitable agro-climatic conditions

**Climate Suitability:** Canola thrives in 10-25°C temperature with 3-4 irrigations water availability.",Sindh,,2026-02-12T19:42:49.210042,,
canola_Regions_1414,canola,oilseed,Regions,Best region for canola cultivation,"📍 **CANOLA GROWING REGIONS IN PAKISTAN** 📍

**Major Provinces:**
• Punjab, Sindh

**Key Districts:**
• Sahiwal, Okara, Pakpattan, Bahawalnagar

**Best Regions:**
• Canola is grown across Pakistan with suitable agro-climatic conditions

**Climate Suitability:** Canola thrives in 10-25°C temperature with 3-4 irrigations water availability.",Sindh,,2026-02-12T19:42:49.211042,,
canola_Regions_1415,canola,oilseed,Regions,Which province grows most canola?,"📍 **CANOLA GROWING REGIONS IN PAKISTAN** 📍

**Major Provinces:**
• Punjab, Sindh

**Key Districts:**
• Sahiwal, Okara, Pakpattan, Bahawalnagar

**Best Regions:**
• Canola is grown across Pakistan with suitable agro-climatic conditions

**Climate Suitability:** Canola thrives in 10-25°C temperature with 3-4 irrigations water availability.",Sindh,,2026-02-12T19:42:49.211042,,
canola_Regions_1416,canola,oilseed,Regions,canola farming districts in Punjab,"📍 **CANOLA GROWING REGIONS IN PAKISTAN** 📍

**Major Provinces:**
• Punjab, Sindh

**Key Districts:**
• Sahiwal, Okara, Pakpattan, Bahawalnagar

**Best Regions:**
• Canola is grown across Pakistan with suitable agro-climatic conditions

**Climate Suitability:** Canola thrives in 10-25°C temperature with 3-4 irrigations water availability.",Punjab,,2026-02-12T19:42:49.211042,,
canola_Government_1417,canola,oilseed,Government,Government support for canola farmers,"🏛️ **GOVERNMENT SUPPORT FOR CANOLA FARMERS** 🏛️

**Support Price/Marketing:**
• Wheat: Support price announced annually (Rs. 3,900/40kg)
• Sugarcane: Procurement zones, mill price
• Cotton: Minimum support price

**Subsidies:**
• **Fertilizers:** Subsidized DAP, Urea, Potash
• **Seeds:** Certified seed subsidy through PASSCO, Punjab Seed Corporation
• **Irrigation:** 60-80% subsidy on drip/sprinkler systems
• **Farm Machinery:** Subsidy on laser land levelers, bed planters, harvesters

**Crop Loans:**
• ZTBL, commercial banks offer agricultural credit
• Interest rate: 7-8% for crop loans
• Kissan Card scheme in Punjab

**How to Avail:**
1. Visit your nearest Agriculture Extension office
2. Contact Punjab/Sindh Agriculture Department
3. Apply through bank for crop loans
4. Register for subsidy schemes online

**Helpline:** Punjab Agriculture Department: 0800-15000",Punjab,,2026-02-12T19:42:49.211042,,
